,row_id,prob
1,1,0.1715052445493903
2,2,0.15198095909092713
3,3,0.42127557349894
4,4,0.28896724949796476
5,5,0.627143887121386
6,6,0.12255917809203018
7,7,0.7256251308149042
8,8,0.13318777800491977
9,9,0.33540355153191354
10,10,0.15140182941665103
11,11,0.16472702504545653
12,12,0.12624914886124897
13,13,0.15713249366040616
14,14,0.14973205386035562
15,15,0.6508804561872381
16,16,0.13893111928958346
17,17,0.13925123657559643
18,18,0.11830681664026378
19,19,0.5261174728416333
20,20,0.6617664489518519
21,21,0.27126705205384066
22,22,0.6682225798805931
23,23,0.8289444937343337
24,24,0.12432675707634566
25,25,0.1897235353924507
26,26,0.15734336771685645
27,27,0.2114179484997724
28,28,0.7582379120147945
29,29,0.8074556146614754
30,30,0.3025893663955834
31,31,0.20056677365073663
32,32,0.1964355315149334
33,33,0.33958346264664435
34,34,0.8183046182140483
35,35,0.10560139988207909
36,36,0.16467275679251908
37,37,0.8241279362802268
38,38,0.2178028345769737
39,39,0.15152585515041264
40,40,0.4463009782566038
41,41,0.38449916707343396
42,42,0.19202037848498102
43,43,0.12698916763921403
44,44,0.2709875008550428
45,45,0.13332870039285982
46,46,0.6894453771819488
47,47,0.40650680920303045
48,48,0.1676609005587937
49,49,0.7775362709044348
50,50,0.5595655626172189
51,51,0.5436507720407792
52,52,0.6609613589150972
53,53,0.7739762217265121
54,54,0.1478872081257624
55,55,0.16819693415867207
56,56,0.792854277608445
57,57,0.8307939486230042
58,58,0.43370606995334104
59,59,0.1548436189430021
60,60,0.2165536732215361
61,61,0.18518627801931595
62,62,0.12944537872421663
63,63,0.35468940078495453
64,64,0.8269316799588639
65,65,0.1665981777778882
66,66,0.31367375585900953
67,67,0.4669899471543108
68,68,0.7892348651816423
69,69,0.1349309605002463
70,70,0.32255518687333873
71,71,0.8462095283466158
72,72,0.2194616220534558
73,73,0.15933122840736344
74,74,0.16834998333550139
75,75,0.1831657975501462
76,76,0.1516513327166511
77,77,0.40650680920303045
78,78,0.8080231293860649
79,79,0.7499844585028498
80,80,0.4694772696382542
81,81,0.190147923303107
82,82,0.12548555655945437
83,83,0.7408946460916805
84,84,0.40650680920303045
85,85,0.3076879899664712
86,86,0.6620845069742947
87,87,0.14468215188745795
88,88,0.1251294186227229
89,89,0.40650680920303045
90,90,0.1295093578973238
91,91,0.2861104495225436
92,92,0.15706927180821312
93,93,0.43520905684507766
94,94,0.12392404352855937
95,95,0.21158857668832054
96,96,0.8583728709545466
97,97,0.1248259993614742
98,98,0.40650680920303045
99,99,0.39958869943866193
100,100,0.7503040973917063
101,101,0.12521533189442677
102,102,0.8347079078193591
103,103,0.2706691425558909
104,104,0.1526485383213063
105,105,0.23811291463576018
106,106,0.15524868778424847
107,107,0.22729978914103513
108,108,0.45885458382562344
109,109,0.509865680155744
110,110,0.2036158900823008
111,111,0.8540364965636714
112,112,0.5372803552170674
113,113,0.1659091537631336
114,114,0.86477420784506
115,115,0.7217464764697644
116,116,0.13837335611658558
117,117,0.8253236238951421
118,118,0.40650680920303045
119,119,0.8892790687554434
120,120,0.24271679494061088
121,121,0.40688040736080416
122,122,0.26914267520662283
123,123,0.6342592464193493
124,124,0.3781082073744542
125,125,0.8414341008868468
126,126,0.40650680920303045
127,127,0.14966373844174433
128,128,0.18547689896156905
129,129,0.6187947717019877
130,130,0.5131863479928772
131,131,0.40650680920303045
132,132,0.8633430155791241
133,133,0.40650680920303045
134,134,0.40650680920303045
135,135,0.572871926710173
136,136,0.40650680920303045
137,137,0.8333826242816978
138,138,0.6510288871678189
139,139,0.18971330399626826
140,140,0.19761429438319442
141,141,0.5987894201332518
142,142,0.494768480732671
143,143,0.13028532481633906
144,144,0.40650680920303045
145,145,0.2617334545676852
146,146,0.25508480988372195
147,147,0.40650680920303045
148,148,0.816134829663585
149,149,0.1248666812342105
150,150,0.26878889259545685
151,151,0.8464060663885717
152,152,0.784081922772596
153,153,0.8362475682996084
154,154,0.5127205589959452
155,155,0.808646542072936
156,156,0.5994416687542469
157,157,0.3830508796672655
158,158,0.7705285945896269
159,159,0.37047989902700246
160,160,0.16154128962310152
161,161,0.8494458567114834
162,162,0.8399077108569185
163,163,0.8576762463072636
164,164,0.792216429323279
165,165,0.15074432149237438
166,166,0.14177258128648515
167,167,0.1633892792885357
168,168,0.7015811903030285
169,169,0.7297948529956868
170,170,0.866815065071543
171,171,0.8599696872053006
172,172,0.39211090738910725
173,173,0.8467630591804056
174,174,0.7932758115515226
175,175,0.7951112083946819
176,176,0.8517746010435058
177,177,0.1378791192581379
178,178,0.1669192606233199
179,179,0.633704595824623
180,180,0.2780641692247969
181,181,0.13927952865743812
182,182,0.8733700526296263
183,183,0.8382908225356008
184,184,0.13531031429595572
185,185,0.42762592047824854
186,186,0.13793434804197913
187,187,0.14183801462361537
188,188,0.1369020727740152
189,189,0.2516059997439592
190,190,0.558963153541829
191,191,0.16213032990009738
192,192,0.6644249966611402
193,193,0.2054481845506674
194,194,0.5483664318743402
195,195,0.5189745913772297
196,196,0.4839182347303185
197,197,0.31780104806370807
198,198,0.16885593540557936
199,199,0.13624975710386414
200,200,0.15024124876166692
201,201,0.195854643816052
202,202,0.8082237300545455
203,203,0.6544494321922275
204,204,0.13980170765653888
205,205,0.22715087360633396
206,206,0.34251160859843127
207,207,0.3767533197053144
208,208,0.5090556214551356
209,209,0.1412606321936104
210,210,0.17766849670466642
211,211,0.2111523622489501
212,212,0.43029870900617756
213,213,0.6192041608493719
214,214,0.18330674925514537
215,215,0.24560477758592497
216,216,0.6424568342062386
217,217,0.38095359222889197
218,218,0.3200100496350479
219,219,0.336060334969154
220,220,0.1800302931585276
221,221,0.8387580251802124
222,222,0.15669076187735226
223,223,0.7717569245702738
224,224,0.3578924933460936
225,225,0.372765969372851
226,226,0.3032216066700654
227,227,0.6142725689756302
228,228,0.11373491114794568
229,229,0.6908264679530434
230,230,0.780155154580289
231,231,0.33588420446151945
232,232,0.8535109026231442
233,233,0.13958275685977156
234,234,0.32410679821620175
235,235,0.2597196187245895
236,236,0.11374043178569754
237,237,0.13029967615795784
238,238,0.4318912489880105
239,239,0.7519441595480996
240,240,0.8571683238573405
241,241,0.12387147465882199
242,242,0.8061953419093647
243,243,0.3501880551187855
244,244,0.45238320820209255
245,245,0.5567127099836846
246,246,0.6608405612272683
247,247,0.16061633490502963
248,248,0.13575441669367916
249,249,0.759557957153889
250,250,0.17894008664098202
251,251,0.12839150764722182
252,252,0.6375121997562598
253,253,0.8007334948119342
254,254,0.452210409752845
255,255,0.13907830894825512
256,256,0.3594987568729487
257,257,0.5341715633832022
258,258,0.13833899715058168
259,259,0.3803515849923411
260,260,0.11892462309857936
261,261,0.7795420657272347
262,262,0.29610511698764475
263,263,0.1871967892686853
264,264,0.12951431928554885
265,265,0.10132750232721047
266,266,0.1717029953428548
267,267,0.31871773890979943
268,268,0.6911467527264323
269,269,0.12775077718424177
270,270,0.8545785423231071
271,271,0.4100659247198446
272,272,0.29175977502342637
273,273,0.8671638717269224
274,274,0.1360838945853722
275,275,0.46196173715670863
276,276,0.20762283982188484
277,277,0.5177206796814797
278,278,0.2157203488768787
279,279,0.2094557247695562
280,280,0.5733125754033912
281,281,0.6507090151578833
282,282,0.7604435321049835
283,283,0.12890671533157852
284,284,0.4312630098286839
285,285,0.8109611611911968
286,286,0.7987027468268387
287,287,0.7457180146415758
288,288,0.15214949418619703
289,289,0.23654466682443767
290,290,0.5666330013427211
291,291,0.8531750358884846
292,292,0.8533131638506956
293,293,0.6900852948877988
294,294,0.2114542746858755
295,295,0.865322321474407
296,296,0.24865621676998922
297,297,0.14145713702898743
298,298,0.8044134455244262
299,299,0.7675651132239151
300,300,0.2643048762629281
301,301,0.7561295985924712
302,302,0.15056708626380674
303,303,0.31119371321932354
304,304,0.12048108268391287
305,305,0.20079633822127999
306,306,0.10675967057520612
307,307,0.8441050187927321
308,308,0.13216836545303662
309,309,0.5655429807514315
310,310,0.8549645983616312
311,311,0.14616733686116262
312,312,0.3889614805872088
313,313,0.7604498829447665
314,314,0.3572472374464828
315,315,0.3209559359946895
316,316,0.16367739786027152
317,317,0.7236281559757428
318,318,0.4665638865279
319,319,0.13095986283304092
320,320,0.15711261924289063
321,321,0.1616747584991947
322,322,0.23235399360928477
323,323,0.14235486995962687
324,324,0.2154669255554998
325,325,0.12177887821106313
326,326,0.13720263624202847
327,327,0.12495757362795445
328,328,0.24080062274387737
329,329,0.7217003052859228
330,330,0.18451155998868726
331,331,0.11851425375181829
332,332,0.16217000020850827
333,333,0.43386181889840214
334,334,0.14006471739392826
335,335,0.594063132024189
336,336,0.20934323918564093
337,337,0.281857175967805
338,338,0.1489559417783439
339,339,0.12256759312159718
340,340,0.564777441709228
341,341,0.7262711506033728
342,342,0.21982764699675145
343,343,0.16923644140057503
344,344,0.14832082677879868
345,345,0.12823017130680925
346,346,0.1085139367028991
347,347,0.6434567227107365
348,348,0.7959247509471432
349,349,0.8536396556288984
350,350,0.6875576164982511
351,351,0.5828289576852308
352,352,0.11071510546577418
353,353,0.5587828895521059
354,354,0.17237493129892242
355,355,0.16999281542751407
356,356,0.16075300410344923
357,357,0.6185702821913626
358,358,0.12233233722166786
359,359,0.8567865284275944
360,360,0.8468115724382371
361,361,0.1381111780582827
362,362,0.12397128602785346
363,363,0.10191687072959539
364,364,0.14726672701799026
365,365,0.1035318539579013
366,366,0.2447987232622419
367,367,0.5543967526033992
368,368,0.5940652713224301
369,369,0.19963837190673525
370,370,0.1265902934138458
371,371,0.24560470697874676
372,372,0.552398231680698
373,373,0.8369820070366752
374,374,0.7843651998044545
375,375,0.8462313038586977
376,376,0.33630792595203873
377,377,0.4151968082518533
378,378,0.10923715025670028
379,379,0.18508475808116406
380,380,0.17013775305794923
381,381,0.14761988569755014
382,382,0.1517680785100169
383,383,0.8285238096270744
384,384,0.21578621219596475
385,385,0.15419825059578643
386,386,0.8516155398016824
387,387,0.6701350041837265
388,388,0.8205998805639428
389,389,0.5858975832742095
390,390,0.16717456672453898
391,391,0.7961284489964312
392,392,0.16421026631934094
393,393,0.13049858744562212
394,394,0.10951991111777754
395,395,0.4699603139368301
396,396,0.8199697980867493
397,397,0.5907202054707053
398,398,0.13140458633366442
399,399,0.13338698402337823
400,400,0.8046074273176833
401,401,0.3805258839280558
402,402,0.17825641331494985
403,403,0.14054242127615335
404,404,0.835893843600529
405,405,0.6611024884333714
406,406,0.10780047924776555
