,row_id,prob
1,1,0.40101071012025474
2,2,0.40802046620849525
3,3,0.5580223702290519
4,4,0.36589157596239286
5,5,0.4596885397195143
6,6,0.3805700009933143
7,7,0.544745182150064
8,8,0.37478420734009327
9,9,0.5250207969167705
10,10,0.42251862807754603
11,11,0.397333560365559
12,12,0.3916218525092682
13,13,0.404165956793728
14,14,0.39425160283671057
15,15,0.49264911215268103
16,16,0.3888210338659393
17,17,0.39662728573533684
18,18,0.37664960248152357
19,19,0.5717703485917498
20,20,0.4594193579847202
21,21,0.46709071883492576
22,22,0.5161940048962139
23,23,0.607372509949695
24,24,0.3742002143268074
25,25,0.4410887855761789
26,26,0.4196548574440359
27,27,0.4375315626714116
28,28,0.5953721896355615
29,29,0.5995415419284735
30,30,0.5227758381306555
31,31,0.4406217572429427
32,32,0.4602854861946749
33,33,0.5302871149330868
34,34,0.6021287776202477
35,35,0.36207887097810876
36,36,0.4172358044843283
37,37,0.5756960999865518
38,38,0.47440702708022897
39,39,0.439743886463886
40,40,0.554074277508168
41,41,0.4978901312916168
42,42,0.4214580285339064
43,43,0.3676872232569123
44,44,0.4928848272862081
45,45,0.38117488927906884
46,46,0.5636699108516776
47,47,0.4774469567508806
48,48,0.4237802501940554
49,49,0.5581835585768776
50,50,0.607494392155408
51,51,0.5937900879016216
52,52,0.4985749207154148
53,53,0.5536279223662243
54,54,0.39442749411413636
55,55,0.4265167444570877
56,56,0.5686050724875111
57,57,0.5729125161064644
58,58,0.4053860405988585
59,59,0.4078416754610058
60,60,0.44878353466631493
61,61,0.4356124629515934
62,62,0.39427986463896775
63,63,0.40141116374943236
64,64,0.6089356234576913
65,65,0.41357453188208415
66,66,0.5124990948791195
67,67,0.579477207273055
68,68,0.5649014019636088
69,69,0.38524952592640355
70,70,0.3664155898271242
71,71,0.6045649061219956
72,72,0.4580404689938802
73,73,0.41077052959838617
74,74,0.41166019716003327
75,75,0.3784712317533171
76,76,0.4204329910447212
77,77,0.4774469567508806
78,78,0.5946739058890514
79,79,0.5523645230472816
80,80,0.5746349992387711
81,81,0.43830688997209044
82,82,0.3738263063805604
83,83,0.5230777526898118
84,84,0.4774469567508806
85,85,0.48222492742619644
86,86,0.4689572660625162
87,87,0.4027427895888982
88,88,0.3733858595615512
89,89,0.4774469567508806
90,90,0.3549032931067064
91,91,0.4860449466644279
92,92,0.41267720789593004
93,93,0.5561240247346797
94,94,0.3765466774733281
95,95,0.4517150858362549
96,96,0.6041632875201038
97,97,0.3647134379358249
98,98,0.4774469567508806
99,99,0.38747639766179526
100,100,0.5302176666028628
101,101,0.4169489520411265
102,102,0.5759212987225409
103,103,0.47999732039479887
104,104,0.3856216893748104
105,105,0.45152370944210185
106,106,0.4064164284399999
107,107,0.4470137941383287
108,108,0.5788224151742647
109,109,0.6055711733349153
110,110,0.45047112328902805
111,111,0.6058287513099234
